year,month,day,max,min,avg,precip,norm.avg,norm.precip
2023,11,14,60.998,35.328,48.163,0,30.84,0.04
2023,11,15,57.596,24.121,40.859,0,30.37,0.04
2023,11,16,61.844,22.93,42.387,0,29.86,0.03
2023,11,17,45.754,20.493,33.124,0,29.34,0.04
2023,11,18,55.004,24.109,39.557,0,28.85,0.04
2023,11,19,54.608,24.625,39.617,0,28.36,0.04
2023,11,20,47.804,36.639,42.222,0.03,27.88,0.03
2023,11,21,37.054,22.357,29.706,0,27.36,0.03
2023,11,22,48.236,19.317,33.777,0,26.89,0.03
2023,11,23,28.395,10.94,19.668,0,26.38,0.03
2023,11,24,28.503,7.178,17.841,0,25.91,0.03
2023,11,25,27.649,16.844,22.247,0,25.43,0.03
2023,11,26,30.49,10.886,20.688,0,24.94,0.03
2023,11,27,15.584,1.004,8.294,0,24.45,0.03
2023,11,28,38.048,-1.642,18.203,0,23.96,0.03
2023,11,29,44.906,18.721,31.814,0,23.52,0.03
2023,11,30,36.444,13.064,24.754,0,23.07,0.03
2023,12,1,35.002,8.636,21.819,0,22.59,0.03
2023,12,2,37.476,16.502,26.989,0,22.14,0.03
2023,12,3,36.048,20.383,28.216,0,21.71,0.03
2023,12,4,31.035,21.994,26.515,0,21.28,0.03
2023,12,5,31.885,14.846,23.366,0.02,20.8,0.02
2023,12,6,47.21,18.126,32.668,0,20.38,0.03
2023,12,7,52.988,23.765,38.377,0,19.96,0.03
2023,12,8,42.451,27.093,34.772,0,19.54,0.03
2023,12,9,34.943,20.212,27.578,0,19.14,0.02
2023,12,10,22.662,17.614,20.138,0,18.75,0.03
2023,12,11,32.767,16.682,24.725,0,18.33,0.03
2023,12,12,26.926,13.91,20.418,0,17.96,0.03
2023,12,13,40.37,14.684,27.527,0,17.57,0.02
2023,12,14,50.954,22.419,36.687,0,17.2,0.03
2023,12,15,40.273,33.244,36.759,0.55,16.84,0.03
2023,12,16,34.603,29.298,31.951,0.15,16.48,0.03
2023,12,17,35.184,23.583,29.384,0,16.12,0.02
2023,12,18,24.375,10.382,17.379,0,15.8,0.03
2023,12,19,36.048,18.063,27.056,0,15.47,0.03
2023,12,20,37.339,26.285,31.812,0,15.13,0.02
2023,12,21,38.125,26.881,32.503,0,14.82,0.03
2023,12,22,37.976,32.907,35.442,0.01,14.52,0.03
2023,12,23,42.537,33.499,38.018,0.11,14.21,0.02
2023,12,24,49.91,31.422,40.666,1.29,13.93,0.02
2023,12,25,42.028,30.997,36.513,0.55,13.67,0.02
2023,12,26,40.865,29.723,35.294,0.35,13.38,0.02
2023,12,27,32.783,29.001,30.892,0.01,13.13,0.02
2023,12,28,34.142,26.796,30.469,0,12.88,0.02
2023,12,29,38.088,20.763,29.426,0,12.63,0.03
2023,12,30,29.26,21.535,25.398,0,12.41,0.02
2023,12,31,25.351,19.062,22.207,0,12.17,0.02
